Gilt Purchase Auction Data,,,,,,,,,,,,,,,
Attribution: Bank of England,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Operation date,Settlement date,ISIN,"Bond
",Total offers received (proceeds £mn),Total allocation (proceeds £mn),Total allocation (nominal £mn),Allocation of which non-competitive (nominal £mn),Weighted Average Accepted Yield (%),Weighted Average Accepted Price,Highest accepted price,Allocated at highest price (%),Lowest accepted price,"Tail (a)
",,
03/04/2012,04/04/2012,GB00B6460505,UKT_4.25_071240,610.9,445.3,378.0,-,3.353,116.432,116.570,100.00,116.350,0.14,,
03/04/2012,04/04/2012,GB00B1VWPJ53,UKT_4.5_071242,343.9,158.1,128.0,-,3.344,122.067,122.170,100.00,122.010,0.10,,
03/04/2012,04/04/2012,GB00B128DP45,UKT_4.25_071246,38.3,8.4,7.0,-,3.358,118.190,118.190,100.00,118.190,0.00,,
03/04/2012,04/04/2012,GB00B39R3707,UKT_4.25_071249,79.3,18.0,15.0,-,3.380,118.450,118.450,100.00,118.450,0.00,,
03/04/2012,04/04/2012,GB00B6RNH572,UKT_3.75_220752,175.3,54.3,50.0,-,3.390,107.865,107.900,100.00,107.850,0.04,,
03/04/2012,04/04/2012,GB00B06YGN05,UKT_4.25_071255,350.0,278.0,229.0,-,3.371,120.020,120.260,93.33,119.980,0.24,,
03/04/2012,04/04/2012,GB00B54QLM75,UKT_4_220160,128.1,122.3,105.0,-,3.340,115.690,115.700,100.00,115.690,0.01,,
04/04/2012,05/04/2012,GB00B4YRFP41,UKT_3.75_070919,1046.1,212.7,185.0,-,1.644,114.653,114.680,100.00,114.600,0.03,,
04/04/2012,05/04/2012,GB00B058DQ55,UKT_4.75_070320,61.3,36.7,30.0,-,1.758,122.036,122.036,100.00,122.036,0.00,,
04/04/2012,05/04/2012,GB00B582JV65,UKT_3.75_070920,91.9,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
04/04/2012,05/04/2012,GB00B4RMG977,UKT_3.75_070921,792.3,620.0,542.0,-,2.094,114.094,114.150,100.00,114.040,0.06,,
04/04/2012,05/04/2012,GB0030880693,UKT_5_070325,1972.9,630.6,495.1,-,2.538,126.973,127.050,52.40,126.900,0.08,,
10/04/2012,11/04/2012,GB00B16NNR78,UKT_4.25_071227,346.6,66.7,55.0,-,2.688,119.844,119.930,100.00,119.780,0.09,,
10/04/2012,11/04/2012,GB0002404191,UKT_6_071228,111.4,60.0,41.0,-,2.680,144.361,144.410,100.00,144.300,0.05,,
10/04/2012,11/04/2012,GB00B24FF097,UKT_4.75_071230,6.4,6.4,5.0,-,2.928,126.050,126.050,100.00,126.050,0.00,,
10/04/2012,11/04/2012,GB00B52WS153,UKT_4.5_070934,368.9,18.4,15.0,-,3.111,122.293,122.380,100.00,122.249,0.09,,
10/04/2012,11/04/2012,GB0032452392,UKT_4.25_070336,71.2,71.2,60.0,-,3.154,118.292,118.350,100.00,118.200,0.06,,
10/04/2012,11/04/2012,GB00B00NY175,UKT_4.75_071238,25.9,25.9,20.0,-,3.188,127.900,127.900,100.00,127.900,0.00,,
10/04/2012,11/04/2012,GB00B3KJDS62,UKT_4.25_070939,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
10/04/2012,11/04/2012,GB00B6460505,UKT_4.25_071240,380.6,167.0,139.0,-,3.244,118.670,118.750,100.00,118.550,0.08,,
10/04/2012,11/04/2012,GB00B1VWPJ53,UKT_4.5_071242,952.5,578.1,459.3,-,3.243,124.310,124.530,72.40,124.210,0.22,,
10/04/2012,11/04/2012,GB00B128DP45,UKT_4.25_071246,157.3,131.6,108.0,-,3.262,120.421,120.610,100.00,120.330,0.19,,
10/04/2012,11/04/2012,GB00B39R3707,UKT_4.25_071249,61.3,30.6,25.0,-,3.278,120.920,120.920,100.00,120.920,0.00,,
10/04/2012,11/04/2012,GB00B6RNH572,UKT_3.75_220752,578.2,287.4,259.0,-,3.294,110.131,110.220,100.00,110.020,0.09,,
10/04/2012,11/04/2012,GB00B06YGN05,UKT_4.25_071255,13.7,13.7,11.0,-,3.265,122.841,122.890,100.00,122.800,0.05,,
10/04/2012,11/04/2012,GB00B54QLM75,UKT_4_220160,42.9,42.9,36.0,-,3.243,118.326,118.397,100.00,118.240,0.07,,
11/04/2012,12/04/2012,GB00B4YRFP41,UKT_3.75_070919,289.6,179.4,155.0,-,1.540,115.406,115.430,100.00,115.374,0.02,,
11/04/2012,12/04/2012,GB00B058DQ55,UKT_4.75_070320,141.9,109.4,88.7,-,1.646,122.912,122.980,47.40,122.880,0.07,,
11/04/2012,12/04/2012,GB00B582JV65,UKT_3.75_070920,171.2,171.2,148.0,-,1.776,115.342,115.389,100.00,115.289,0.05,,
11/04/2012,12/04/2012,GB00B4RMG977,UKT_3.75_070921,358.4,167.5,145.0,-,1.977,115.140,115.200,100.00,115.100,0.06,,
11/04/2012,12/04/2012,GB00B3KJDQ49,UKT_4_070322,471.9,23.5,20.0,-,2.076,117.140,117.140,100.00,117.140,0.00,,
11/04/2012,12/04/2012,GB0030880693,UKT_5_070325,1724.3,848.8,658.0,-,2.415,128.503,128.560,100.00,128.410,0.06,,
16/04/2012,17/04/2012,GB0033280339,UKT_4.75_070915,281.5,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
16/04/2012,17/04/2012,GB0008881541,UKT_8_071215,130.1,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
16/04/2012,17/04/2012,GB00B3QCG246,UKT_2_220116,452.8,100.0,95.0,-,0.705,104.800,104.800,100.00,104.799,0.00,,
16/04/2012,17/04/2012,GB00B0V3WX43,UKT_4_070916,68.5,68.5,60.0,-,0.803,113.760,113.760,100.00,113.760,0.00,,
16/04/2012,17/04/2012,GB00B3Z3K594,UKT_1.75_220117,741.7,256.3,245.9,-,0.933,103.797,103.810,65.56,103.780,0.01,,
16/04/2012,17/04/2012,GB0008931148,UKT_8.75_250817,204.3,99.3,70.0,-,0.956,140.606,140.617,100.00,140.599,0.01,,
16/04/2012,17/04/2012,GB00B1VWPC84,UKT_5_070318,92.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
16/04/2012,17/04/2012,GB00B39R3F84,UKT_4.5_070319,1552.1,975.8,806.0,-,1.361,120.571,120.590,100.00,120.560,0.02,,
17/04/2012,18/04/2012,GB00B16NNR78,UKT_4.25_071227,514.0,240.1,198.8,-,2.731,119.230,119.350,31.73,119.120,0.12,,
17/04/2012,18/04/2012,GB0002404191,UKT_6_071228,21.9,14.6,10.0,-,2.725,143.575,143.650,100.00,143.500,0.07,,
17/04/2012,18/04/2012,GB00B24FF097,UKT_4.75_071230,8.9,8.9,7.0,-,2.963,125.440,125.440,100.00,125.440,0.00,,
17/04/2012,18/04/2012,GB00B52WS153,UKT_4.5_070934,274.1,255.8,210.0,-,3.165,121.299,121.500,100.00,121.210,0.20,,
17/04/2012,18/04/2012,GB0032452392,UKT_4.25_070336,98.8,93.0,79.0,-,3.214,117.178,117.200,100.00,117.150,0.02,,
17/04/2012,18/04/2012,GB00B00NY175,UKT_4.75_071238,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
17/04/2012,18/04/2012,GB00B3KJDS62,UKT_4.25_070939,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
17/04/2012,18/04/2012,GB00B6460505,UKT_4.25_071240,291.3,243.5,205.0,-,3.313,117.234,117.500,100.00,117.170,0.27,,
17/04/2012,18/04/2012,GB00B1VWPJ53,UKT_4.5_071242,723.1,441.9,355.0,-,3.308,122.850,123.108,100.00,122.699,0.26,,
17/04/2012,18/04/2012,GB00B128DP45,UKT_4.25_071246,115.0,12.0,10.0,-,3.339,118.608,118.608,100.00,118.608,0.00,,
17/04/2012,18/04/2012,GB00B39R3707,UKT_4.25_071249,19.4,6.0,5.0,-,3.357,118.990,118.990,100.00,118.990,0.00,,
17/04/2012,18/04/2012,GB00B06YGN05,UKT_4.25_071255,97.7,67.1,55.0,-,3.356,120.391,120.710,100.00,120.240,0.32,,
17/04/2012,18/04/2012,GB00B54QLM75,UKT_4_220160,294.0,117.1,100.0,-,3.323,116.135,116.180,100.00,116.090,0.04,,
18/04/2012,19/04/2012,GB00B4YRFP41,UKT_3.75_070919,305.9,141.9,123.0,-,1.601,114.910,114.950,100.00,114.870,0.04,,
18/04/2012,19/04/2012,GB00B058DQ55,UKT_4.75_070320,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
18/04/2012,19/04/2012,GB00B582JV65,UKT_3.75_070920,224.7,178.5,155.0,-,1.842,114.753,114.820,100.00,114.710,0.07,,
18/04/2012,19/04/2012,GB00B4RMG977,UKT_3.75_070921,230.1,172.5,150.0,-,2.035,114.579,114.660,100.00,114.510,0.08,,
18/04/2012,19/04/2012,GB00B3KJDQ49,UKT_4_070322,545.2,169.8,145.0,-,2.126,116.628,116.659,100.00,116.610,0.03,,
18/04/2012,19/04/2012,GB0030880693,UKT_5_070325,1916.3,837.1,652.5,-,2.474,127.712,127.810,77.50,127.610,0.10,,
23/04/2012,24/04/2012,GB0033280339,UKT_4.75_070915,263.0,29.5,25.8,-,0.682,113.529,113.529,86.00,113.529,0.00,,
23/04/2012,24/04/2012,GB0008881541,UKT_8_071215,64.6,64.6,50.0,-,0.685,126.111,126.130,100.00,126.080,0.02,,
23/04/2012,24/04/2012,GB00B3QCG246,UKT_2_220116,701.6,256.5,245.0,-,0.860,104.191,104.200,100.00,104.180,0.01,,
23/04/2012,24/04/2012,GB00B0V3WX43,UKT_4_070916,70.4,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
23/04/2012,24/04/2012,GB00B3Z3K594,UKT_1.75_220117,863.5,309.5,299.0,-,1.089,103.048,103.050,100.00,103.040,0.00,,
23/04/2012,24/04/2012,GB0008931148,UKT_8.75_250817,62.1,24.0,17.0,-,1.091,139.606,139.610,100.00,139.600,0.00,,
23/04/2012,24/04/2012,GB00B7F9S958,UKT_1_070917,168.0,49.4,50.0,-,1.261,98.650,98.650,100.00,98.650,0.00,,
23/04/2012,24/04/2012,GB00B1VWPC84,UKT_5_070318,243.3,91.2,75.0,-,1.281,120.960,120.960,100.00,120.960,0.00,,
23/04/2012,24/04/2012,GB00B39R3F84,UKT_4.5_070319,1166.5,775.4,645.0,-,1.484,119.626,119.650,100.00,119.610,0.02,,
24/04/2012,25/04/2012,GB00B16NNR78,UKT_4.25_071227,481.4,312.3,259.0,-,2.749,118.954,119.050,100.00,118.770,0.10,,
24/04/2012,25/04/2012,GB0002404191,UKT_6_071228,95.9,95.9,66.0,-,2.759,142.962,143.110,100.00,142.920,0.15,,
24/04/2012,25/04/2012,GB00B24FF097,UKT_4.75_071230,12.6,12.6,10.0,-,3.014,124.600,124.600,100.00,124.600,0.00,,
24/04/2012,25/04/2012,GB0004893086,UKT_4.25_070632,152.1,33.2,28.0,-,3.106,117.009,117.080,100.00,116.990,0.07,,
24/04/2012,25/04/2012,GB00B52WS153,UKT_4.5_070934,36.4,36.4,30.0,-,3.195,120.747,120.750,100.00,120.740,0.00,,
24/04/2012,25/04/2012,GB0032452392,UKT_4.25_070336,29.3,11.7,10.0,-,3.245,116.600,116.600,100.00,116.600,0.00,,
24/04/2012,25/04/2012,GB00B00NY175,UKT_4.75_071238,89.5,76.6,60.0,-,3.282,125.924,126.100,100.00,125.770,0.18,,
24/04/2012,25/04/2012,GB00B3KJDS62,UKT_4.25_070939,232.0,232.0,198.0,-,3.322,116.600,116.740,100.00,116.470,0.14,,
24/04/2012,25/04/2012,GB00B6460505,UKT_4.25_071240,94.7,76.9,65.0,-,3.337,116.754,116.850,100.00,116.650,0.10,,
24/04/2012,25/04/2012,GB00B1VWPJ53,UKT_4.5_071242,421.9,256.2,206.7,-,3.336,122.214,122.399,18.50,121.939,0.18,,
24/04/2012,25/04/2012,GB00B128DP45,UKT_4.25_071246,235.3,235.3,197.0,-,3.374,117.811,118.100,100.00,117.650,0.29,,
24/04/2012,25/04/2012,GB00B39R3707,UKT_4.25_071249,102.0,102.0,85.0,-,3.385,118.325,118.450,100.00,118.050,0.12,,
24/04/2012,25/04/2012,GB00B06YGN05,UKT_4.25_071255,66.7,66.7,55.0,-,3.387,119.600,119.690,100.00,119.427,0.09,,
24/04/2012,25/04/2012,GB00B54QLM75,UKT_4_220160,122.2,52.1,45.0,-,3.372,114.838,114.950,100.00,114.710,0.11,,
25/04/2012,26/04/2012,GB00B4YRFP41,UKT_3.75_070919,570.0,125.7,109.0,-,1.604,114.848,114.870,100.00,114.820,0.02,,
25/04/2012,26/04/2012,GB00B058DQ55,UKT_4.75_070320,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
25/04/2012,26/04/2012,GB00B582JV65,UKT_3.75_070920,230.3,190.0,165.0,-,1.852,114.643,114.700,100.00,114.599,0.06,,
25/04/2012,26/04/2012,GB00B4RMG977,UKT_3.75_070921,105.8,71.3,62.0,-,2.046,114.450,114.470,100.00,114.440,0.02,,
25/04/2012,26/04/2012,GB00B3KJDQ49,UKT_4_070322,1076.9,355.8,304.0,-,2.138,116.482,116.500,100.00,116.450,0.02,,
25/04/2012,26/04/2012,GB0030880693,UKT_5_070325,1518.7,857.0,668.0,-,2.479,127.621,127.670,82.09,127.530,0.05,,
30/04/2012,01/05/2012,GB0033280339,UKT_4.75_070915,177.2,11.4,10.0,-,0.643,113.590,113.590,100.00,113.590,0.00,,
30/04/2012,01/05/2012,GB0008881541,UKT_8_071215,473.4,122.9,95.0,-,0.642,126.150,126.150,100.00,126.150,0.00,,
30/04/2012,01/05/2012,GB00B3QCG246,UKT_2_220116,588.3,394.2,376.0,-,0.830,104.283,104.300,100.00,104.230,0.02,,
30/04/2012,01/05/2012,GB00B0V3WX43,UKT_4_070916,69.4,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
30/04/2012,01/05/2012,GB00B3Z3K594,UKT_1.75_220117,1449.8,632.2,610.3,-,1.073,103.108,103.130,52.20,103.080,0.02,,
30/04/2012,01/05/2012,GB0008931148,UKT_8.75_250817,98.8,63.5,45.0,-,1.074,139.578,139.600,100.00,139.550,0.02,,
30/04/2012,01/05/2012,GB00B7F9S958,UKT_1_070917,601.7,96.9,98.0,-,1.242,98.751,98.760,100.00,98.740,0.01,,
30/04/2012,01/05/2012,GB00B1VWPC84,UKT_5_070318,652.9,278.8,229.0,-,1.264,121.006,121.045,100.00,120.990,0.04,,
01/05/2012,02/05/2012,GB00B16NNR78,UKT_4.25_071227,103.3,12.1,10.0,-,2.704,119.570,119.570,100.00,119.570,0.00,,
01/05/2012,02/05/2012,GB0002404191,UKT_6_071228,24.9,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
01/05/2012,02/05/2012,GB00B24FF097,UKT_4.75_071230,383.3,191.6,150.0,-,2.939,125.800,125.800,100.00,125.800,0.00,,
01/05/2012,02/05/2012,GB0004893086,UKT_4.25_070632,24.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
01/05/2012,02/05/2012,GB00B52WS153,UKT_4.5_070934,36.8,12.2,10.0,-,3.138,121.750,121.750,100.00,121.750,0.00,,
01/05/2012,02/05/2012,GB0032452392,UKT_4.25_070336,29.6,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
01/05/2012,02/05/2012,GB00B00NY175,UKT_4.75_071238,12.9,12.9,10.0,-,3.232,126.950,126.950,100.00,126.950,0.00,,
01/05/2012,02/05/2012,GB00B3KJDS62,UKT_4.25_070939,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
01/05/2012,02/05/2012,GB00B6460505,UKT_4.25_071240,327.9,122.3,102.4,-,3.291,117.682,117.770,42.00,117.650,0.09,,
01/05/2012,02/05/2012,GB00B1VWPJ53,UKT_4.5_071242,2216.0,867.9,695.0,-,3.297,123.068,123.280,100.00,123.000,0.21,,
01/05/2012,02/05/2012,GB00B128DP45,UKT_4.25_071246,109.1,6.0,5.0,-,3.323,118.980,118.980,100.00,118.980,0.00,,
01/05/2012,02/05/2012,GB00B39R3707,UKT_4.25_071249,157.7,36.3,30.0,-,3.342,119.345,119.390,100.00,119.300,0.04,,
01/05/2012,02/05/2012,GB00B6RNH572,UKT_3.75_220752,719.0,233.2,213.0,-,3.366,108.421,108.500,100.00,108.299,0.08,,
01/05/2012,02/05/2012,GB00B06YGN05,UKT_4.25_071255,12.3,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
01/05/2012,02/05/2012,GB00B54QLM75,UKT_4_220160,134.8,105.4,90.0,-,3.327,116.033,116.150,100.00,116.000,0.12,,
02/05/2012,03/05/2012,GB00B4YRFP41,UKT_3.75_070919,1805.4,329.0,284.0,-,1.544,115.258,115.280,100.00,115.230,0.02,,
02/05/2012,03/05/2012,GB00B058DQ55,UKT_4.75_070320,86.6,30.9,25.0,-,1.633,122.860,122.860,100.00,122.860,0.00,,
02/05/2012,03/05/2012,GB00B582JV65,UKT_3.75_070920,116.0,29.0,25.0,-,1.766,115.330,115.330,100.00,115.330,0.00,,
02/05/2012,03/05/2012,GB00B4RMG977,UKT_3.75_070921,696.8,463.3,400.0,-,1.956,115.251,115.310,100.00,115.230,0.06,,
02/05/2012,03/05/2012,GB00B3KJDQ49,UKT_4_070322,892.6,349.1,296.0,-,2.047,117.333,117.380,100.00,117.300,0.05,,
02/05/2012,03/05/2012,GB0030880693,UKT_5_070325,1756.9,283.4,218.9,-,2.392,128.699,128.740,71.69,128.640,0.04,,
09/07/2012,10/07/2012,GB0033280339,UKT_4.75_070915,585.2,28.9,25.0,-,0.262,114.117,114.117,100.00,114.117,0.00,,
09/07/2012,10/07/2012,GB00B3QCG246,UKT_2_220116,346.9,53.2,50.0,-,0.416,105.550,105.550,100.00,105.550,0.00,,
09/07/2012,10/07/2012,GB00B0V3WX43,UKT_4_070916,237.7,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
09/07/2012,10/07/2012,GB00B3Z3K594,UKT_1.75_220117,905.2,280.8,265.0,-,0.595,105.156,105.169,100.00,105.140,0.01,,
09/07/2012,10/07/2012,GB0008931148,UKT_8.75_250817,50.4,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
09/07/2012,10/07/2012,GB00B1VWPC84,UKT_5_070318,533.1,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
09/07/2012,10/07/2012,GB00B39R3F84,UKT_4.5_070319,1034.4,637.0,514.0,-,1.014,122.398,122.450,57.00,122.375,0.05,,
10/07/2012,11/07/2012,GB00B16NNR78,UKT_4.25_071227,348.6,19.0,15.0,-,2.238,126.090,126.090,100.00,126.090,0.00,,
10/07/2012,11/07/2012,GB0002404191,UKT_6_071228,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
10/07/2012,11/07/2012,GB00B24FF097,UKT_4.75_071230,558.7,422.0,315.0,-,2.472,133.520,133.520,100.00,133.520,0.00,,
10/07/2012,11/07/2012,GB0004893086,UKT_4.25_070632,75.8,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
10/07/2012,11/07/2012,GB00B52WS153,UKT_4.5_070934,49.8,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
10/07/2012,11/07/2012,GB0032452392,UKT_4.25_070336,32.9,20.2,16.0,-,2.812,124.730,124.730,100.00,124.730,0.00,,
10/07/2012,11/07/2012,GB00B00NY175,UKT_4.75_071238,20.2,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
10/07/2012,11/07/2012,GB00B3KJDS62,UKT_4.25_070939,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
10/07/2012,11/07/2012,GB00B6460505,UKT_4.25_071240,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
10/07/2012,11/07/2012,GB00B1VWPJ53,UKT_4.5_071242,328.6,44.7,34.2,-,2.983,130.178,130.199,61.33,130.170,0.02,,
10/07/2012,11/07/2012,GB00B128DP45,UKT_4.25_071246,289.9,132.1,105.0,-,3.052,125.400,125.400,100.00,125.400,0.00,,
10/07/2012,11/07/2012,GB00B39R3707,UKT_4.25_071249,414.9,211.6,168.0,-,3.093,125.546,125.550,100.00,125.500,0.00,,
10/07/2012,11/07/2012,GB00B6RNH572,UKT_3.75_220752,465.9,150.5,130.0,-,3.135,113.973,114.060,100.00,113.890,0.09,,
10/07/2012,11/07/2012,GB00B06YGN05,UKT_4.25_071255,31.9,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
10/07/2012,11/07/2012,GB00B54QLM75,UKT_4_220160,74.5,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
11/07/2012,12/07/2012,GB00B4YRFP41,UKT_3.75_070919,473.1,268.7,225.0,-,1.108,118.125,118.160,100.00,118.077,0.04,,
11/07/2012,12/07/2012,GB00B058DQ55,UKT_4.75_070320,140.3,25.5,20.0,-,1.200,125.890,125.890,100.00,125.890,0.00,,
11/07/2012,12/07/2012,GB00B582JV65,UKT_3.75_070920,18.0,18.0,15.0,-,1.307,118.840,118.840,100.00,118.840,0.00,,
11/07/2012,12/07/2012,GB00B4RMG977,UKT_3.75_070921,622.2,371.0,307.3,-,1.474,119.426,119.430,87.43,119.400,0.00,,
11/07/2012,12/07/2012,GB00B3KJDQ49,UKT_4_070322,1468.2,162.6,132.0,-,1.556,121.832,121.840,100.00,121.810,0.01,,
11/07/2012,12/07/2012,GB0030880693,UKT_5_070325,491.4,154.1,113.0,-,1.904,134.662,134.680,100.00,134.630,0.02,,
16/07/2012,17/07/2012,GB0033280339,UKT_4.75_070915,143.7,47.5,41.0,-,0.230,114.139,114.150,100.00,114.129,0.01,,
16/07/2012,17/07/2012,GB00B3QCG246,UKT_2_220116,343.4,211.3,200.0,-,0.377,105.661,105.680,100.00,105.648,0.02,,
16/07/2012,17/07/2012,GB00B0V3WX43,UKT_4_070916,336.6,23.2,20.0,-,0.438,114.600,114.600,100.00,114.600,0.00,,
16/07/2012,17/07/2012,GB00B3Z3K594,UKT_1.75_220117,458.5,142.1,135.0,-,0.557,105.312,105.320,100.00,105.300,0.01,,
16/07/2012,17/07/2012,GB0008931148,UKT_8.75_250817,43.3,5.9,4.1,-,0.613,140.850,140.850,13.67,140.850,0.00,,
16/07/2012,17/07/2012,GB00B7F9S958,UKT_1_070917,721.3,250.5,246.0,-,0.711,101.455,101.470,100.00,101.440,0.02,,
16/07/2012,17/07/2012,GB00B1VWPC84,UKT_5_070318,50.1,31.3,25.0,-,0.747,123.450,123.450,100.00,123.450,0.00,,
16/07/2012,17/07/2012,GB00B39R3F84,UKT_4.5_070319,1161.8,288.1,231.0,-,0.909,123.091,123.110,100.00,123.070,0.02,,
17/07/2012,18/07/2012,GB00B16NNR78,UKT_4.25_071227,458.9,57.4,45.0,-,2.166,127.143,127.150,100.00,127.140,0.01,,
17/07/2012,18/07/2012,GB0002404191,UKT_6_071228,23.0,7.7,5.0,-,2.166,152.650,152.650,100.00,152.650,0.00,,
17/07/2012,18/07/2012,GB00B24FF097,UKT_4.75_071230,440.7,413.6,305.0,-,2.384,135.060,135.090,100.00,135.060,0.03,,
17/07/2012,18/07/2012,GB0004893086,UKT_4.25_070632,115.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
17/07/2012,18/07/2012,GB00B52WS153,UKT_4.5_070934,13.3,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
17/07/2012,18/07/2012,GB0032452392,UKT_4.25_070336,44.9,12.8,10.0,-,2.716,126.625,126.630,100.00,126.620,0.00,,
17/07/2012,18/07/2012,GB00B00NY175,UKT_4.75_071238,64.4,64.4,47.0,-,2.788,136.468,136.550,100.00,136.389,0.08,,
17/07/2012,18/07/2012,GB00B3KJDS62,UKT_4.25_070939,39.7,14.1,11.0,-,2.845,126.448,126.448,100.00,126.448,0.00,,
17/07/2012,18/07/2012,GB00B6460505,UKT_4.25_071240,223.2,19.0,15.0,-,2.879,126.473,126.480,100.00,126.460,0.01,,
17/07/2012,18/07/2012,GB00B1VWPJ53,UKT_4.5_071242,437.7,127.5,96.0,-,2.893,132.342,132.398,100.00,132.269,0.06,,
17/07/2012,18/07/2012,GB00B128DP45,UKT_4.25_071246,106.6,29.5,23.0,-,2.960,127.724,127.758,100.00,127.660,0.03,,
17/07/2012,18/07/2012,GB00B39R3707,UKT_4.25_071249,459.2,152.3,118.8,-,3.009,127.746,127.850,87.20,127.600,0.10,,
17/07/2012,18/07/2012,GB00B06YGN05,UKT_4.25_071255,149.9,51.8,40.0,-,3.037,129.138,129.200,100.00,129.100,0.06,,
17/07/2012,18/07/2012,GB00B54QLM75,UKT_4_220160,198.1,49.7,40.0,-,3.030,124.340,124.450,100.00,124.290,0.11,,
18/07/2012,19/07/2012,GB00B4YRFP41,UKT_3.75_070919,406.9,84.2,70.0,-,0.988,118.987,118.997,100.00,118.977,0.01,,
18/07/2012,19/07/2012,GB00B058DQ55,UKT_4.75_070320,7.7,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
18/07/2012,19/07/2012,GB00B582JV65,UKT_3.75_070920,151.4,30.3,25.0,-,1.205,119.670,119.670,100.00,119.670,0.00,,
18/07/2012,19/07/2012,GB00B4RMG977,UKT_3.75_070921,798.9,230.9,190.0,-,1.391,120.174,120.190,100.00,120.160,0.02,,
18/07/2012,19/07/2012,GB00B3KJDQ49,UKT_4_070322,1801.8,613.2,493.8,-,1.463,122.719,122.740,98.40,122.700,0.02,,
18/07/2012,19/07/2012,GB0030880693,UKT_5_070325,191.4,41.3,30.0,-,1.814,135.830,135.840,100.00,135.820,0.01,,
23/07/2012,24/07/2012,GB0033280339,UKT_4.75_070915,1176.1,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
23/07/2012,24/07/2012,GB00B3QCG246,UKT_2_220116,153.9,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
23/07/2012,24/07/2012,GB00B0V3WX43,UKT_4_070916,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
23/07/2012,24/07/2012,GB00B3Z3K594,UKT_1.75_220117,264.6,79.4,75.0,-,0.447,105.793,105.799,100.00,105.790,0.01,,
23/07/2012,24/07/2012,GB0008931148,UKT_8.75_250817,43.6,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
23/07/2012,24/07/2012,GB00B7F9S958,UKT_1_070917,204.9,111.4,108.7,-,0.588,102.077,102.080,67.40,102.075,0.00,,
23/07/2012,24/07/2012,GB00B1VWPC84,UKT_5_070318,25.2,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
23/07/2012,24/07/2012,GB00B39R3F84,UKT_4.5_070319,1078.0,809.3,645.0,-,0.807,123.768,123.779,100.00,123.737,0.01,,
24/07/2012,25/07/2012,GB00B16NNR78,UKT_4.25_071227,441.2,51.1,40.0,-,2.160,127.209,127.220,100.00,127.200,0.01,,
24/07/2012,25/07/2012,GB0002404191,UKT_6_071228,46.0,38.4,25.0,-,2.161,152.684,152.700,100.00,152.660,0.02,,
24/07/2012,25/07/2012,GB00B24FF097,UKT_4.75_071230,102.9,102.9,76.0,-,2.402,134.709,134.710,100.00,134.700,0.00,,
24/07/2012,25/07/2012,GB0004893086,UKT_4.25_070632,502.8,267.0,210.0,-,2.537,126.604,126.690,100.00,126.600,0.09,,
24/07/2012,25/07/2012,GB00B52WS153,UKT_4.5_070934,99.1,19.8,15.0,-,2.678,130.250,130.250,100.00,130.250,0.00,,
